event_id,customer_id,event_type,event_timestamp,session_id,device,page
EVT_00025523,CUST_01010,search,2024-04-24 05:37:49,SESS_014421,mobile,blog
EVT_00025524,CUST_01440,page_view,2023-12-30 20:16:49,SESS_003057,tablet,tag/list
EVT_00025525,CUST_01601,page_view,2023-07-09 10:34:08,SESS_000161,desktop,tags
EVT_00025526,CUST_00963,add_to_cart,2023-07-01 23:08:40,SESS_006914,tablet,explore/posts/wp-content
EVT_00025527,CUST_00155,product_view,2023-11-04 10:43:33,SESS_014470,mobile,explore/wp-content/tags
EVT_00025528,CUST_01833,product_view,2023-04-01 22:22:30,SESS_000927,mobile,tags
EVT_00025529,CUST_01106,page_view,2023-04-02 21:15:36,SESS_002449,tablet,tag/category/posts
EVT_00025530,CUST_00197,purchase,2024-06-17 03:41:17,SESS_007349,desktop,posts/list
EVT_00025531,CUST_01190,add_to_cart,2023-07-21 07:45:46,SESS_004081,desktop,categories
EVT_00025532,CUST_00747,purchase,2023-05-01 00:33:01,SESS_005096,mobile,main/main
EVT_00025533,CUST_00719,search,2024-03-06 06:29:36,SESS_002982,tablet,wp-content/category
EVT_00025534,CUST_00428,page_view,2023-01-12 22:00:12,SESS_002231,desktop,main/search
EVT_00025535,CUST_01032,search,2023-06-29 18:29:53,SESS_000876,mobile,explore
EVT_00025536,CUST_01057,product_view,2023-06-18 21:10:18,SESS_008649,mobile,category
EVT_00025537,CUST_00014,purchase,2023-11-16 08:17:57,SESS_002495,mobile,tags/list
EVT_00025538,CUST_01558,product_view,2023-03-23 01:19:34,SESS_014813,desktop,main/app/list
EVT_00025539,CUST_00102,add_to_cart,2023-06-27 17:04:15,SESS_001673,tablet,posts
EVT_00025540,CUST_01974,search,2023-07-19 13:59:34,SESS_006745,tablet,categories/categories/categories
EVT_00025541,CUST_01512,page_view,2024-06-04 04:00:45,SESS_014961,desktop,tags/tag/blog
EVT_00025542,CUST_00146,search,2024-04-09 07:15:51,SESS_002873,tablet,tag/wp-content
EVT_00025543,CUST_00508,product_view,2023-05-14 10:20:05,SESS_013003,desktop,search
EVT_00025544,CUST_01162,page_view,2023-05-02 12:44:16,SESS_012637,mobile,main
EVT_00025545,CUST_00864,product_view,2023-10-09 18:06:55,SESS_007574,mobile,categories
EVT_00025546,CUST_01184,product_view,2023-02-23 15:56:41,SESS_004276,tablet,categories/categories
EVT_00025547,CUST_00518,search,2023-09-20 07:45:24,SESS_004308,mobile,list/categories
EVT_00025548,CUST_01402,wishlist_add,2023-01-19 01:34:01,SESS_005094,desktop,wp-content/app/tag
EVT_00025549,CUST_00529,search,2023-04-17 08:11:44,SESS_010904,tablet,category/app
EVT_00025550,CUST_00277,checkout_start,2023-04-26 15:04:51,SESS_003308,desktop,main/category/tags
EVT_00025551,CUST_00717,add_to_cart,2024-04-18 23:52:10,SESS_004655,tablet,main/posts
EVT_00025552,CUST_01534,product_view,2023-02-20 11:34:25,SESS_001769,mobile,category/app
EVT_00025553,CUST_01338,purchase,2023-06-12 05:35:14,SESS_006341,mobile,wp-content
EVT_00025554,CUST_00030,add_to_cart,2023-08-02 02:28:33,SESS_013230,tablet,explore/explore/wp-content
EVT_00025555,CUST_00842,search,2024-04-10 16:35:03,SESS_005673,tablet,categories/tag
EVT_00025556,CUST_00105,page_view,2024-06-26 19:08:59,SESS_002465,tablet,app/categories/main
EVT_00025557,CUST_00090,product_view,2023-10-23 14:46:08,SESS_003149,desktop,list
EVT_00025558,CUST_00497,product_view,2024-05-17 18:44:23,SESS_006270,tablet,search
EVT_00025559,CUST_00935,product_view,2024-01-06 20:37:51,SESS_004475,tablet,list
EVT_00025560,CUST_00296,product_view,2023-04-21 14:50:18,SESS_004721,desktop,wp-content/category/search
EVT_00025561,CUST_00115,purchase,2024-03-17 16:25:41,SESS_005485,desktop,main/main
EVT_00025562,CUST_01228,page_view,2023-04-11 06:14:01,SESS_011289,mobile,explore
EVT_00025563,CUST_00939,add_to_cart,2023-11-16 16:12:35,SESS_009395,desktop,category
EVT_00025564,CUST_00373,product_view,2023-08-24 07:28:51,SESS_002984,desktop,explore/main/list
EVT_00025565,CUST_01392,add_to_cart,2023-11-16 15:22:50,SESS_013289,desktop,category/list
EVT_00025566,CUST_01716,page_view,2023-02-26 19:37:28,SESS_003892,desktop,category
EVT_00025567,CUST_00831,checkout_start,2024-05-11 08:23:09,SESS_007645,mobile,tags/explore
EVT_00025568,CUST_00972,page_view,2023-08-13 15:41:11,SESS_000359,tablet,tags/posts/categories
EVT_00025569,CUST_01492,search,2023-03-31 08:35:15,SESS_008004,mobile,app
EVT_00025570,CUST_01189,search,2023-04-23 17:32:26,SESS_004285,desktop,tags
EVT_00025571,CUST_01725,product_view,2023-04-17 14:39:25,SESS_009492,desktop,blog/app
EVT_00025572,CUST_01619,checkout_start,2023-02-08 07:58:19,SESS_014225,desktop,main/posts/wp-content
EVT_00025573,CUST_01880,page_view,2024-02-28 00:42:41,SESS_003024,mobile,explore/category
EVT_00025574,CUST_01598,page_view,2023-03-18 12:02:58,SESS_003806,mobile,explore/explore/app
EVT_00025575,CUST_01865,product_view,2024-03-02 21:41:18,SESS_010776,tablet,list/app/posts
EVT_00025576,CUST_00592,product_view,2023-02-03 13:38:36,SESS_003299,mobile,tag/blog/explore
EVT_00025577,CUST_01982,search,2023-01-14 19:53:20,SESS_011357,mobile,tags/blog/category
EVT_00025578,CUST_00221,product_view,2023-06-11 18:51:23,SESS_010148,desktop,list/tag
EVT_00025579,CUST_00856,product_view,2023-11-23 07:30:05,SESS_011377,tablet,list
EVT_00025580,CUST_01897,add_to_cart,2023-04-16 22:43:01,SESS_004774,desktop,tags
EVT_00025581,CUST_01566,add_to_cart,2024-04-06 00:54:50,SESS_008342,mobile,wp-content/posts
EVT_00025582,CUST_01138,page_view,2024-04-01 07:24:15,SESS_004591,tablet,blog
EVT_00025583,CUST_00239,purchase,2024-04-16 21:56:25,SESS_013095,tablet,blog/category/tag
EVT_00025584,CUST_00297,purchase,2023-12-09 23:19:58,SESS_014075,mobile,list/wp-content/explore
EVT_00025585,CUST_01906,add_to_cart,2023-06-29 02:46:57,SESS_013332,desktop,tags/posts
EVT_00025586,CUST_00651,page_view,2023-03-22 16:00:05,SESS_009423,tablet,posts/tags
EVT_00025587,CUST_00098,wishlist_add,2023-12-15 18:27:41,SESS_013183,tablet,main/blog/category
EVT_00025588,CUST_01720,add_to_cart,2024-03-19 16:33:48,SESS_008897,desktop,tags/list/app
EVT_00025589,CUST_00216,page_view,2023-01-15 15:58:24,SESS_009954,tablet,categories/search
EVT_00025590,CUST_01175,page_view,2024-06-01 13:20:56,SESS_011232,mobile,app/main
EVT_00025591,CUST_01569,search,2023-05-07 06:34:03,SESS_006782,desktop,categories/explore
EVT_00025592,CUST_00200,checkout_start,2023-12-05 02:24:26,SESS_001758,mobile,tags/blog/blog
EVT_00025593,CUST_00436,product_view,2024-03-21 13:30:23,SESS_007242,desktop,search/search/tags
EVT_00025594,CUST_01342,checkout_start,2023-11-10 02:40:19,SESS_011265,tablet,tags/wp-content/main
EVT_00025595,CUST_01069,product_view,2023-01-31 22:41:19,SESS_010012,mobile,posts
EVT_00025596,CUST_00339,search,2023-06-19 00:50:37,SESS_011646,mobile,tags/tags/blog
EVT_00025597,CUST_00710,product_view,2024-05-11 01:35:45,SESS_002549,mobile,search/category/blog
EVT_00025598,CUST_00970,add_to_cart,2023-09-24 08:51:25,SESS_007913,tablet,main/tags/explore
EVT_00025599,CUST_01658,checkout_start,2024-02-10 09:50:29,SESS_000976,mobile,explore/tags
EVT_00025600,CUST_01938,product_view,2023-02-14 10:23:25,SESS_012134,mobile,main/main
EVT_00025601,CUST_00661,purchase,2023-05-09 22:24:37,SESS_011801,mobile,list/blog/explore
EVT_00025602,CUST_01969,product_view,2023-08-27 03:11:21,SESS_011733,desktop,tag/posts
EVT_00025603,CUST_00643,wishlist_add,2023-05-13 23:10:37,SESS_000642,mobile,explore
EVT_00025604,CUST_01412,wishlist_add,2024-02-25 02:53:35,SESS_010706,tablet,explore/tags
EVT_00025605,CUST_00645,page_view,2024-03-09 02:07:53,SESS_010459,desktop,app/list/category
EVT_00025606,CUST_01820,add_to_cart,2023-12-29 18:41:05,SESS_014239,mobile,blog/list/category
EVT_00025607,CUST_01939,checkout_start,2023-05-28 20:26:42,SESS_002531,tablet,search/list
EVT_00025608,CUST_01593,add_to_cart,2023-02-18 20:45:14,SESS_011022,tablet,category/blog/search
EVT_00025609,CUST_00501,page_view,2024-05-04 19:40:10,SESS_010595,tablet,blog/categories
EVT_00025610,CUST_01189,page_view,2023-07-24 19:58:33,SESS_012285,desktop,search/tags
EVT_00025611,CUST_00419,purchase,2024-06-19 02:14:00,SESS_005704,tablet,list/tag/main
EVT_00025612,CUST_00261,checkout_start,2023-08-30 20:14:28,SESS_010464,desktop,main
EVT_00025613,CUST_01975,add_to_cart,2023-03-28 11:33:59,SESS_003295,tablet,explore/blog/explore
EVT_00025614,CUST_00553,page_view,2023-03-27 18:35:20,SESS_004121,desktop,blog
EVT_00025615,CUST_00008,add_to_cart,2023-08-02 18:45:23,SESS_014213,desktop,search/list
EVT_00025616,CUST_00203,search,2023-02-04 23:10:40,SESS_011873,desktop,posts/search
EVT_00025617,CUST_00409,checkout_start,2023-11-16 20:30:36,SESS_009210,mobile,explore/app/wp-content
EVT_00025618,CUST_00589,product_view,2023-11-04 17:01:11,SESS_012146,desktop,main/blog/app
EVT_00025619,CUST_00254,search,2023-05-18 03:37:23,SESS_012238,tablet,categories/search
EVT_00025620,CUST_00341,add_to_cart,2024-02-21 09:23:06,SESS_012993,desktop,blog/tags/list
EVT_00025621,CUST_01666,add_to_cart,2023-03-22 14:51:00,SESS_014861,desktop,explore/posts/category
EVT_00025622,CUST_01329,add_to_cart,2023-01-20 07:47:56,SESS_000952,desktop,tag/tags/list
EVT_00025623,CUST_00674,wishlist_add,2023-03-24 07:06:04,SESS_001792,mobile,tag/main
EVT_00025624,CUST_00426,checkout_start,2023-08-02 05:35:46,SESS_005522,tablet,search
EVT_00025625,CUST_00118,page_view,2024-02-25 02:56:45,SESS_003678,mobile,blog/categories
EVT_00025626,CUST_01491,page_view,2023-10-16 15:20:09,SESS_005598,mobile,tag/search
EVT_00025627,CUST_00128,checkout_start,2023-05-05 14:38:52,SESS_012858,tablet,wp-content/explore/blog
EVT_00025628,CUST_01343,add_to_cart,2024-02-03 07:08:51,SESS_002799,tablet,explore/category/search
EVT_00025629,CUST_00246,page_view,2024-02-15 05:48:16,SESS_001478,desktop,main
EVT_00025630,CUST_01009,product_view,2023-11-29 23:56:56,SESS_013282,desktop,blog/search
EVT_00025631,CUST_00460,purchase,2024-01-25 06:42:40,SESS_009582,tablet,list
EVT_00025632,CUST_01689,product_view,2023-04-19 09:49:44,SESS_009984,tablet,search/app/blog
EVT_00025633,CUST_01722,product_view,2024-04-15 02:27:57,SESS_007705,mobile,explore
EVT_00025634,CUST_00380,page_view,2023-11-07 01:27:40,SESS_011833,mobile,categories
EVT_00025635,CUST_01209,search,2023-03-24 20:10:42,SESS_013621,tablet,tags/main
EVT_00025636,CUST_01487,checkout_start,2024-05-05 18:55:03,SESS_003758,tablet,main/list/blog
EVT_00025637,CUST_01485,purchase,2023-02-03 06:32:47,SESS_009900,tablet,main/tags/app
EVT_00025638,CUST_00010,page_view,2023-05-11 20:32:33,SESS_003457,tablet,explore/wp-content
EVT_00025639,CUST_00274,wishlist_add,2024-06-10 15:43:32,SESS_008182,desktop,wp-content
EVT_00025640,CUST_01096,add_to_cart,2024-04-03 11:25:44,SESS_014256,desktop,list/categories/main
EVT_00025641,CUST_00416,checkout_start,2023-04-06 17:25:12,SESS_006634,desktop,tag/main
EVT_00025642,CUST_01221,checkout_start,2023-06-26 08:59:21,SESS_007704,mobile,explore/categories
EVT_00025643,CUST_00063,page_view,2024-01-04 05:33:27,SESS_014419,mobile,blog/category
EVT_00025644,CUST_01199,checkout_start,2023-03-07 20:46:08,SESS_000166,desktop,list/blog/blog
EVT_00025645,CUST_00759,add_to_cart,2023-02-20 02:33:28,SESS_003933,tablet,blog/category/tag
EVT_00025646,CUST_00243,page_view,2024-02-23 11:57:22,SESS_010828,desktop,tag/explore
EVT_00025647,CUST_00179,product_view,2023-04-05 01:15:48,SESS_000769,desktop,tags/wp-content/list
EVT_00025648,CUST_01201,product_view,2024-01-24 09:02:28,SESS_008520,tablet,posts
EVT_00025649,CUST_00420,page_view,2024-03-27 20:05:39,SESS_014384,tablet,blog/blog/blog
EVT_00025650,CUST_01634,page_view,2024-03-04 04:09:09,SESS_009087,desktop,main/tag/app
EVT_00025651,CUST_00465,product_view,2023-10-08 23:30:46,SESS_004046,desktop,blog/categories
EVT_00025652,CUST_01668,purchase,2024-06-29 21:37:23,SESS_005813,desktop,posts/tags/main
EVT_00025653,CUST_00793,page_view,2023-07-13 21:23:27,SESS_008311,tablet,category
EVT_00025654,CUST_01160,add_to_cart,2023-03-11 00:13:36,SESS_000278,desktop,explore/category
EVT_00025655,CUST_00791,add_to_cart,2023-12-17 23:41:28,SESS_010906,desktop,list
EVT_00025656,CUST_01960,product_view,2024-02-15 19:07:47,SESS_002783,tablet,blog
EVT_00025657,CUST_00168,search,2023-11-23 18:52:06,SESS_011841,desktop,blog/search
EVT_00025658,CUST_00972,search,2024-05-30 18:23:08,SESS_010737,tablet,posts/posts
EVT_00025659,CUST_00275,add_to_cart,2023-10-17 09:34:36,SESS_006263,desktop,posts
EVT_00025660,CUST_01424,checkout_start,2023-08-03 02:38:02,SESS_007957,tablet,category
EVT_00025661,CUST_01295,page_view,2023-07-31 23:54:12,SESS_014435,desktop,app/tags/main
EVT_00025662,CUST_01921,product_view,2024-04-29 04:55:43,SESS_010490,tablet,blog/tag
EVT_00025663,CUST_00778,page_view,2024-06-17 05:01:56,SESS_007716,desktop,posts
EVT_00025664,CUST_01654,page_view,2024-02-05 14:48:47,SESS_010702,mobile,blog/posts
EVT_00025665,CUST_01913,purchase,2023-10-25 06:08:16,SESS_010858,desktop,category/tag
EVT_00025666,CUST_01438,product_view,2024-04-08 20:41:51,SESS_011510,tablet,main/list
EVT_00025667,CUST_01201,page_view,2023-08-16 07:52:51,SESS_000589,mobile,blog/wp-content/app
EVT_00025668,CUST_01880,product_view,2024-05-19 06:21:42,SESS_008546,mobile,wp-content
EVT_00025669,CUST_00482,add_to_cart,2024-05-18 05:04:25,SESS_008637,desktop,main/main
EVT_00025670,CUST_00890,page_view,2023-03-21 22:45:31,SESS_008835,desktop,app/app/list
EVT_00025671,CUST_00817,add_to_cart,2023-04-15 17:41:10,SESS_009451,mobile,wp-content
EVT_00025672,CUST_01739,checkout_start,2024-01-08 05:00:05,SESS_013105,mobile,tags/main
EVT_00025673,CUST_00703,product_view,2024-05-10 16:00:39,SESS_006433,mobile,search/app
EVT_00025674,CUST_00708,page_view,2024-03-16 17:39:42,SESS_008581,mobile,wp-content/blog/list
EVT_00025675,CUST_00708,page_view,2023-03-26 12:26:02,SESS_002250,tablet,categories/category/explore
EVT_00025676,CUST_00406,wishlist_add,2023-09-09 10:28:32,SESS_011626,mobile,blog/blog
EVT_00025677,CUST_00826,product_view,2024-05-09 02:09:50,SESS_013760,desktop,category
EVT_00025678,CUST_01253,page_view,2023-09-11 05:52:48,SESS_006151,desktop,search/tag
EVT_00025679,CUST_01808,search,2023-03-14 05:31:47,SESS_010482,tablet,app/category/categories
EVT_00025680,CUST_01152,product_view,2023-11-01 03:17:21,SESS_010592,desktop,tag/app/wp-content
EVT_00025681,CUST_01528,page_view,2023-03-07 03:56:45,SESS_002921,tablet,blog
EVT_00025682,CUST_00822,page_view,2023-12-24 14:24:38,SESS_004414,desktop,search
EVT_00025683,CUST_00223,product_view,2023-08-09 02:07:12,SESS_011834,tablet,blog/search/app
EVT_00025684,CUST_01322,product_view,2024-04-30 05:38:41,SESS_009950,desktop,wp-content/main
EVT_00025685,CUST_00643,product_view,2023-01-29 05:11:04,SESS_004427,tablet,tags/search/search
EVT_00025686,CUST_01803,page_view,2023-12-25 01:42:02,SESS_010220,tablet,tags/wp-content/main
EVT_00025687,CUST_01283,page_view,2023-03-05 18:25:45,SESS_010385,mobile,search
EVT_00025688,CUST_01801,add_to_cart,2023-07-04 18:18:05,SESS_014969,tablet,list
EVT_00025689,CUST_01841,wishlist_add,2023-09-05 12:45:27,SESS_006246,tablet,search/blog
EVT_00025690,CUST_00331,page_view,2023-10-11 00:07:48,SESS_006406,desktop,categories
EVT_00025691,CUST_00427,page_view,2023-07-31 17:23:32,SESS_011898,mobile,categories/tag/tag
EVT_00025692,CUST_00200,add_to_cart,2023-02-23 21:08:35,SESS_012564,tablet,explore/category/category
EVT_00025693,CUST_01883,product_view,2023-05-29 02:43:00,SESS_007058,tablet,category/tag/tag
EVT_00025694,CUST_00252,search,2024-06-15 11:41:16,SESS_004807,mobile,categories/tag/search
EVT_00025695,CUST_00426,add_to_cart,2023-12-23 01:44:34,SESS_010983,desktop,explore/categories/categories
EVT_00025696,CUST_00395,product_view,2023-10-22 09:35:25,SESS_010136,mobile,main
EVT_00025697,CUST_00893,product_view,2023-11-13 13:56:52,SESS_009661,tablet,explore/tags
EVT_00025698,CUST_01151,page_view,2024-04-10 13:08:22,SESS_011825,mobile,blog/tags
EVT_00025699,CUST_00212,page_view,2024-01-02 21:49:59,SESS_005047,desktop,posts/app/explore
EVT_00025700,CUST_01076,page_view,2023-01-29 14:52:24,SESS_010107,tablet,search
EVT_00025701,CUST_00689,wishlist_add,2023-11-08 20:24:38,SESS_013082,tablet,list/tags
EVT_00025702,CUST_01605,page_view,2023-10-17 05:51:08,SESS_006260,desktop,app
EVT_00025703,CUST_01590,purchase,2023-08-21 19:53:17,SESS_003330,mobile,category/app/tag
EVT_00025704,CUST_01046,page_view,2023-07-01 01:30:28,SESS_002515,tablet,explore/blog
EVT_00025705,CUST_00457,add_to_cart,2023-05-14 00:13:30,SESS_009024,tablet,tag/wp-content/wp-content
EVT_00025706,CUST_00649,page_view,2024-04-06 18:46:59,SESS_011923,mobile,list
EVT_00025707,CUST_00370,product_view,2024-02-04 13:08:38,SESS_011116,desktop,wp-content/main
EVT_00025708,CUST_00705,purchase,2024-01-01 10:42:38,SESS_003170,tablet,list
EVT_00025709,CUST_00210,checkout_start,2024-03-20 09:38:29,SESS_013773,mobile,wp-content
EVT_00025710,CUST_01821,add_to_cart,2023-06-02 02:27:52,SESS_014190,tablet,category
EVT_00025711,CUST_00299,page_view,2023-05-15 10:09:13,SESS_008748,desktop,posts/blog
EVT_00025712,CUST_00113,purchase,2023-06-14 08:55:49,SESS_001746,mobile,posts/search
EVT_00025713,CUST_00864,page_view,2023-09-11 02:21:07,SESS_000663,tablet,search/category
EVT_00025714,CUST_00097,purchase,2024-05-08 17:20:01,SESS_013140,desktop,category/list
EVT_00025715,CUST_01892,checkout_start,2023-05-16 20:19:37,SESS_001019,mobile,tag/category/categories
EVT_00025716,CUST_01114,product_view,2023-10-31 14:02:16,SESS_007662,tablet,search/tags
EVT_00025717,CUST_00312,add_to_cart,2024-01-07 07:25:35,SESS_002824,desktop,app/search
EVT_00025718,CUST_00644,product_view,2023-11-18 19:49:27,SESS_002996,mobile,tags/search/tag
EVT_00025719,CUST_00090,product_view,2024-03-06 18:31:16,SESS_002659,desktop,main
EVT_00025720,CUST_01122,add_to_cart,2024-05-14 04:24:18,SESS_007164,tablet,tag
EVT_00025721,CUST_01765,product_view,2023-04-18 22:30:52,SESS_013944,desktop,app/search
EVT_00025722,CUST_00596,add_to_cart,2024-03-22 09:23:23,SESS_007936,desktop,posts/main/categories
EVT_00025723,CUST_01035,checkout_start,2023-02-27 17:52:41,SESS_010036,tablet,category
EVT_00025724,CUST_00397,purchase,2024-05-16 04:33:49,SESS_002011,desktop,list/explore/categories
EVT_00025725,CUST_01890,product_view,2023-07-01 04:37:06,SESS_008994,tablet,explore/tag/category
EVT_00025726,CUST_00765,page_view,2023-10-26 20:47:45,SESS_011276,desktop,explore
EVT_00025727,CUST_01420,page_view,2023-07-30 20:10:04,SESS_008093,tablet,list/app
EVT_00025728,CUST_00856,purchase,2023-01-31 00:00:00,SESS_014390,desktop,category
EVT_00025729,CUST_01740,product_view,2024-02-03 15:55:46,SESS_009982,tablet,category/app/blog
EVT_00025730,CUST_01846,product_view,2023-07-02 03:27:52,SESS_002993,desktop,tag
EVT_00025731,CUST_00795,checkout_start,2024-04-30 17:31:53,SESS_010169,desktop,tag/list
EVT_00025732,CUST_00883,add_to_cart,2023-08-06 16:37:00,SESS_006398,tablet,categories/category
EVT_00025733,CUST_01030,page_view,2023-04-27 05:11:22,SESS_010739,tablet,category
EVT_00025734,CUST_01594,product_view,2024-06-05 20:54:14,SESS_012271,tablet,explore/blog
EVT_00025735,CUST_01893,add_to_cart,2023-08-05 17:45:24,SESS_003860,desktop,categories/search
EVT_00025736,CUST_00843,add_to_cart,2023-08-22 15:10:51,SESS_008035,mobile,explore
EVT_00025737,CUST_01487,product_view,2023-03-21 06:53:57,SESS_004564,mobile,posts/category
EVT_00025738,CUST_01161,product_view,2024-01-06 02:44:17,SESS_000985,tablet,posts
EVT_00025739,CUST_00808,wishlist_add,2023-10-20 21:10:10,SESS_000466,mobile,wp-content/wp-content/app
EVT_00025740,CUST_00173,checkout_start,2024-05-12 21:02:13,SESS_010584,mobile,explore/list
EVT_00025741,CUST_00025,search,2024-02-16 07:10:18,SESS_002064,mobile,wp-content
EVT_00025742,CUST_01087,page_view,2023-04-07 22:20:03,SESS_010591,tablet,posts/main
EVT_00025743,CUST_01056,page_view,2024-06-08 15:06:13,SESS_010519,mobile,tag/list/category
EVT_00025744,CUST_01711,page_view,2024-03-02 17:51:54,SESS_002494,tablet,list/list
EVT_00025745,CUST_00766,page_view,2023-08-25 10:40:52,SESS_012360,mobile,posts/posts/app
EVT_00025746,CUST_01072,search,2024-04-10 21:38:17,SESS_006903,mobile,blog/wp-content
EVT_00025747,CUST_00843,product_view,2023-07-16 17:20:08,SESS_007836,desktop,categories/blog/category
EVT_00025748,CUST_01588,add_to_cart,2023-01-08 23:54:39,SESS_011571,desktop,blog/explore/tags
EVT_00025749,CUST_01245,page_view,2024-03-22 11:48:39,SESS_002450,desktop,category
EVT_00025750,CUST_00720,add_to_cart,2023-11-26 19:41:48,SESS_008226,mobile,wp-content
EVT_00025751,CUST_01818,product_view,2023-03-29 02:11:17,SESS_009036,tablet,list/tags
EVT_00025752,CUST_00831,page_view,2023-03-06 01:59:54,SESS_010545,tablet,app
EVT_00025753,CUST_01207,product_view,2024-04-04 19:28:42,SESS_013523,mobile,blog/app
EVT_00025754,CUST_01237,product_view,2024-06-03 18:18:59,SESS_009164,tablet,categories/wp-content/main
EVT_00025755,CUST_01059,product_view,2024-06-20 00:53:09,SESS_014653,tablet,main
EVT_00025756,CUST_01131,add_to_cart,2024-05-25 04:34:11,SESS_004579,desktop,tag
EVT_00025757,CUST_01176,add_to_cart,2023-04-21 11:50:35,SESS_005414,mobile,categories/posts/tags
EVT_00025758,CUST_00682,page_view,2023-10-09 00:25:36,SESS_012046,tablet,tags
EVT_00025759,CUST_01183,page_view,2023-10-06 16:08:58,SESS_004507,desktop,main/blog/tag
EVT_00025760,CUST_01635,add_to_cart,2023-08-09 03:22:25,SESS_007439,desktop,tag/category/tags
EVT_00025761,CUST_00696,purchase,2024-02-15 06:57:21,SESS_014460,mobile,main
EVT_00025762,CUST_01420,add_to_cart,2023-03-03 08:37:55,SESS_008395,tablet,explore
EVT_00025763,CUST_01432,product_view,2023-07-13 13:17:31,SESS_014639,desktop,posts/app/app
EVT_00025764,CUST_00845,page_view,2024-06-05 21:30:26,SESS_009578,tablet,list/list/explore
EVT_00025765,CUST_00203,page_view,2024-02-17 03:54:47,SESS_007026,desktop,list
EVT_00025766,CUST_00206,page_view,2023-11-09 04:03:23,SESS_007844,mobile,blog
EVT_00025767,CUST_00753,search,2023-01-17 19:42:24,SESS_010924,desktop,tags/list
EVT_00025768,CUST_00852,page_view,2023-03-01 16:54:21,SESS_014858,mobile,search/blog
EVT_00025769,CUST_01639,checkout_start,2024-03-05 19:59:38,SESS_000667,tablet,search/search
EVT_00025770,CUST_01955,checkout_start,2023-02-08 05:38:46,SESS_007997,mobile,category/explore/wp-content
EVT_00025771,CUST_01799,add_to_cart,2023-03-24 10:24:12,SESS_012256,desktop,posts/categories
EVT_00025772,CUST_00616,add_to_cart,2023-01-18 09:10:15,SESS_002176,desktop,main
EVT_00025773,CUST_01594,page_view,2023-08-04 03:22:58,SESS_005936,tablet,tags/explore/categories
EVT_00025774,CUST_01624,page_view,2024-02-03 16:27:30,SESS_000901,mobile,blog/explore/app
EVT_00025775,CUST_00845,page_view,2023-08-18 17:38:53,SESS_014000,mobile,search/explore/wp-content
EVT_00025776,CUST_01436,page_view,2023-12-19 10:17:51,SESS_001740,desktop,explore
EVT_00025777,CUST_00656,wishlist_add,2023-09-07 16:15:33,SESS_011514,desktop,category
EVT_00025778,CUST_00899,product_view,2023-04-27 21:56:33,SESS_007578,tablet,tag/search
EVT_00025779,CUST_01842,product_view,2023-05-30 16:19:18,SESS_009988,mobile,app/explore
EVT_00025780,CUST_01884,page_view,2023-06-22 23:29:16,SESS_008945,desktop,tag
EVT_00025781,CUST_01601,purchase,2023-08-12 03:00:02,SESS_004341,desktop,list/wp-content/app
EVT_00025782,CUST_00456,page_view,2023-04-08 10:20:01,SESS_014419,tablet,explore/categories/explore
EVT_00025783,CUST_00534,add_to_cart,2024-04-11 07:35:57,SESS_013945,desktop,app/categories
EVT_00025784,CUST_01492,page_view,2023-01-10 19:55:07,SESS_011350,tablet,search/posts/category
EVT_00025785,CUST_00794,purchase,2024-04-27 10:42:31,SESS_003610,tablet,categories
EVT_00025786,CUST_01351,product_view,2023-12-11 08:46:16,SESS_001283,tablet,app/list
EVT_00025787,CUST_00822,add_to_cart,2024-06-11 03:45:30,SESS_004064,desktop,wp-content/explore
EVT_00025788,CUST_00049,product_view,2024-03-31 05:54:14,SESS_000273,desktop,categories/search
EVT_00025789,CUST_01023,purchase,2023-02-12 12:06:28,SESS_010522,tablet,explore
EVT_00025790,CUST_00890,checkout_start,2023-02-12 23:58:18,SESS_011166,desktop,category/wp-content/list
EVT_00025791,CUST_00218,page_view,2024-02-23 04:33:01,SESS_012683,mobile,main
EVT_00025792,CUST_00011,page_view,2023-05-16 05:38:55,SESS_000448,mobile,search/tags
EVT_00025793,CUST_01767,add_to_cart,2023-11-13 07:43:32,SESS_013479,mobile,tags
EVT_00025794,CUST_01994,product_view,2023-08-21 01:28:21,SESS_002664,tablet,app/tags/blog
EVT_00025795,CUST_01936,page_view,2024-02-05 11:46:00,SESS_002501,tablet,list/blog/explore
EVT_00025796,CUST_01031,checkout_start,2023-04-13 01:31:15,SESS_010962,mobile,list/wp-content/categories
EVT_00025797,CUST_01881,page_view,2023-05-01 15:58:44,SESS_007378,tablet,tag/wp-content/search
EVT_00025798,CUST_01001,page_view,2024-03-08 23:51:07,SESS_002618,mobile,explore/list
EVT_00025799,CUST_01248,purchase,2023-06-12 10:17:54,SESS_002545,tablet,list/category
EVT_00025800,CUST_01575,add_to_cart,2023-08-26 21:41:19,SESS_001533,desktop,tags/posts/tags
EVT_00025801,CUST_01912,product_view,2023-09-11 04:38:42,SESS_001758,mobile,categories/main/categories
EVT_00025802,CUST_00557,purchase,2024-03-06 07:36:07,SESS_006938,desktop,categories/search
EVT_00025803,CUST_01888,purchase,2023-10-28 10:28:38,SESS_008494,desktop,main/category/list
EVT_00025804,CUST_00650,add_to_cart,2023-12-17 20:12:20,SESS_000382,desktop,search/categories/wp-content
EVT_00025805,CUST_00104,product_view,2024-01-17 03:06:45,SESS_013265,desktop,tag
