order_id,customer_id,order_date,category,quantity,unit_price,total_amount,status,payment_method
ORD_0004707,CUST_00728,2024-02-21,Home & Kitchen,3,486.55,1459.65,completed,upi
ORD_0004708,CUST_01754,2024-06-17,Beauty,2,362.94,725.88,returned,card
ORD_0004709,CUST_01449,2024-04-12,Electronics,5,188.99,944.95,completed,card
ORD_0004710,CUST_01678,2023-07-31,Books,3,370.54,1111.62,returned,upi
ORD_0004711,CUST_01113,2024-01-07,Books,1,166.68,166.68,completed,wallet
ORD_0004712,CUST_01013,2024-02-20,Books,3,39.53,118.59,completed,card
ORD_0004713,CUST_01988,2024-06-08,Apparel,2,256.95,513.9,cancelled,upi
ORD_0004714,CUST_00531,2024-05-12,Apparel,3,354.24,1062.72,completed,netbanking
ORD_0004715,CUST_01043,2024-03-28,Beauty,1,131.82,131.82,completed,netbanking
ORD_0004716,CUST_00772,2024-05-26,Sports,2,428.5,857.0,completed,upi
ORD_0004717,CUST_00616,2024-06-17,Home & Kitchen,2,146.65,293.3,completed,netbanking
ORD_0004718,CUST_00158,2024-05-24,Sports,3,364.0,1092.0,cancelled,upi
ORD_0004719,CUST_00825,2023-10-31,Beauty,5,276.51,1382.55,completed,upi
ORD_0004720,CUST_01970,2024-02-11,Books,2,237.34,474.68,completed,wallet
ORD_0004721,CUST_01583,2023-10-08,Books,5,455.53,2277.65,completed,wallet
ORD_0004722,CUST_01964,2024-06-14,Beauty,3,245.88,737.64,returned,upi
ORD_0004723,CUST_01296,2024-04-12,Sports,1,112.46,112.46,completed,netbanking
ORD_0004724,CUST_00962,2024-06-03,Beauty,4,378.52,1514.08,completed,card
ORD_0004725,CUST_01169,2024-04-26,Apparel,1,400.29,400.29,completed,netbanking
ORD_0004726,CUST_00185,2024-02-13,Beauty,2,78.34,156.68,completed,wallet
ORD_0004727,CUST_00380,2023-11-10,Home & Kitchen,2,345.74,691.48,returned,card
ORD_0004728,CUST_01867,2024-04-17,Home & Kitchen,3,144.53,433.59,completed,upi
ORD_0004729,CUST_00652,2024-05-22,Apparel,5,445.02,2225.1,completed,card
ORD_0004730,CUST_00105,2024-04-29,Electronics,3,207.14,621.42,completed,upi
ORD_0004731,CUST_01035,2024-04-18,Home & Kitchen,4,242.66,970.64,completed,card
ORD_0004732,CUST_00632,2024-01-25,Sports,5,408.52,2042.6,cancelled,netbanking
ORD_0004733,CUST_00908,2024-05-04,Sports,4,415.87,1663.48,completed,wallet
ORD_0004734,CUST_01340,2023-05-08,Beauty,1,105.39,105.39,completed,card
ORD_0004735,CUST_01075,2024-05-14,Books,2,426.7,853.4,returned,netbanking
ORD_0004736,CUST_00791,2023-12-18,Books,2,156.04,312.08,completed,upi
ORD_0004737,CUST_00432,2024-06-24,Home & Kitchen,5,93.29,466.45,completed,upi
ORD_0004738,CUST_01067,2024-06-20,Beauty,3,203.57,610.71,completed,upi
ORD_0004739,CUST_00160,2024-04-22,Sports,2,129.59,259.18,completed,card
ORD_0004740,CUST_00212,2024-01-15,Apparel,2,374.66,749.32,completed,card
ORD_0004741,CUST_00483,2024-02-16,Electronics,4,162.67,650.68,completed,netbanking
ORD_0004742,CUST_01604,2024-06-24,Electronics,4,147.82,591.28,completed,wallet
ORD_0004743,CUST_01653,2024-06-22,Beauty,3,428.07,1284.21,completed,card
ORD_0004744,CUST_00469,2023-11-30,Beauty,1,359.52,359.52,completed,wallet
ORD_0004745,CUST_00482,2024-05-26,Apparel,4,221.44,885.76,completed,netbanking
ORD_0004746,CUST_01715,2024-04-16,Electronics,3,45.45,136.35,completed,netbanking
ORD_0004747,CUST_00930,2024-02-06,Sports,2,89.78,179.56,completed,card
ORD_0004748,CUST_01299,2024-04-04,Books,5,162.97,814.85,completed,wallet
ORD_0004749,CUST_01498,2023-12-13,Electronics,1,372.48,372.48,completed,wallet
ORD_0004750,CUST_01825,2024-02-04,Electronics,3,215.22,645.66,completed,wallet
ORD_0004751,CUST_00537,2024-05-26,Beauty,3,107.62,322.86,completed,wallet
ORD_0004752,CUST_01826,2024-04-26,Home & Kitchen,2,451.74,903.48,completed,card
ORD_0004753,CUST_00853,2024-05-17,Home & Kitchen,4,277.38,1109.52,completed,wallet
ORD_0004754,CUST_01790,2024-06-26,Apparel,2,425.69,851.38,returned,wallet
ORD_0004755,CUST_00716,2023-09-26,Home & Kitchen,2,456.47,912.94,completed,upi
ORD_0004756,CUST_01586,2024-06-19,Home & Kitchen,5,105.56,527.8,completed,card
ORD_0004757,CUST_00944,2023-08-30,Electronics,1,324.69,324.69,completed,upi
ORD_0004758,CUST_01263,2024-05-03,Apparel,3,21.74,65.22,completed,card
ORD_0004759,CUST_00709,2024-06-22,Books,1,421.85,421.85,completed,netbanking
ORD_0004760,CUST_01108,2024-05-07,Beauty,2,465.73,931.46,completed,card
ORD_0004761,CUST_01024,2023-06-16,Home & Kitchen,3,232.98,698.94,completed,card
ORD_0004762,CUST_00350,2024-04-14,Home & Kitchen,5,350.54,1752.7,completed,upi
ORD_0004763,CUST_00321,2023-10-12,Beauty,2,258.74,517.48,returned,card
ORD_0004764,CUST_00731,2024-01-23,Beauty,1,259.41,259.41,completed,card
ORD_0004765,CUST_01731,2024-06-22,Electronics,4,278.29,1113.16,cancelled,upi
ORD_0004766,CUST_00855,2024-05-25,Electronics,4,91.45,365.8,returned,card
ORD_0004767,CUST_00978,2024-04-28,Apparel,2,493.55,987.1,completed,card
ORD_0004768,CUST_00475,2024-06-25,Apparel,3,126.91,380.73,returned,upi
ORD_0004769,CUST_00749,2023-03-29,Sports,2,248.3,496.6,completed,upi
ORD_0004770,CUST_01615,2024-03-20,Home & Kitchen,5,122.86,614.3,completed,upi
ORD_0004771,CUST_00987,2024-03-17,Sports,3,135.87,407.61,completed,netbanking
ORD_0004772,CUST_00317,2024-06-26,Electronics,3,371.3,1113.9,completed,card
ORD_0004773,CUST_01071,2023-11-17,Home & Kitchen,3,412.34,1237.02,completed,upi
ORD_0004774,CUST_01699,2023-10-14,Sports,5,327.93,1639.65,completed,card
ORD_0004775,CUST_00682,2023-05-04,Sports,3,469.29,1407.87,returned,card
ORD_0004776,CUST_00686,2023-12-21,Apparel,3,67.77,203.31,returned,wallet
ORD_0004777,CUST_01000,2023-11-26,Electronics,1,39.07,39.07,completed,netbanking
ORD_0004778,CUST_00527,2024-03-26,Sports,5,348.52,1742.6,completed,card
ORD_0004779,CUST_00966,2023-04-07,Beauty,4,470.42,1881.68,completed,upi
ORD_0004780,CUST_01455,2024-06-27,Beauty,3,203.29,609.87,returned,netbanking
ORD_0004781,CUST_01875,2024-03-21,Books,4,171.47,685.88,completed,wallet
ORD_0004782,CUST_00602,2024-03-03,Books,5,195.39,976.95,cancelled,wallet
ORD_0004783,CUST_00277,2023-07-30,Electronics,4,195.43,781.72,completed,wallet
ORD_0004784,CUST_00540,2024-06-18,Electronics,2,13.26,26.52,completed,upi
ORD_0004785,CUST_00894,2024-06-14,Beauty,5,113.24,566.2,completed,upi
ORD_0004786,CUST_01619,2024-06-14,Electronics,5,316.31,1581.55,completed,upi
ORD_0004787,CUST_01585,2024-02-16,Apparel,1,207.05,207.05,completed,netbanking
ORD_0004788,CUST_00990,2024-06-17,Books,3,74.87,224.61,completed,netbanking
ORD_0004789,CUST_01940,2024-04-28,Beauty,1,116.33,116.33,completed,upi
ORD_0004790,CUST_00820,2024-05-15,Home & Kitchen,5,44.04,220.2,completed,card
ORD_0004791,CUST_00509,2024-05-26,Home & Kitchen,2,248.86,497.72,completed,upi
ORD_0004792,CUST_01549,2024-06-21,Sports,1,112.49,112.49,completed,netbanking
ORD_0004793,CUST_00493,2024-05-05,Beauty,3,76.46,229.38,returned,wallet
ORD_0004794,CUST_00086,2024-06-23,Apparel,5,491.02,2455.1,completed,wallet
ORD_0004795,CUST_01802,2024-01-17,Electronics,3,355.35,1066.05,completed,netbanking
ORD_0004796,CUST_01269,2024-06-27,Home & Kitchen,4,419.52,1678.08,completed,netbanking
ORD_0004797,CUST_00558,2024-05-27,Beauty,2,339.25,678.5,completed,wallet
ORD_0004798,CUST_00076,2023-10-27,Electronics,5,476.84,2384.2,completed,wallet
ORD_0004799,CUST_00940,2024-03-21,Home & Kitchen,1,305.54,305.54,returned,wallet
ORD_0004800,CUST_01762,2023-11-21,Books,5,244.83,1224.15,completed,wallet
ORD_0004801,CUST_00193,2024-06-05,Beauty,1,335.02,335.02,completed,netbanking
ORD_0004802,CUST_00963,2023-10-03,Beauty,4,275.29,1101.16,completed,card
ORD_0004803,CUST_01063,2023-04-05,Beauty,3,407.07,1221.21,completed,netbanking
ORD_0004804,CUST_00880,2024-06-05,Electronics,3,446.29,1338.87,completed,upi
ORD_0004805,CUST_01649,2023-11-14,Sports,5,333.51,1667.55,completed,wallet
ORD_0004806,CUST_01643,2023-09-11,Sports,4,476.9,1907.6,completed,wallet
ORD_0004807,CUST_00656,2024-03-20,Books,4,98.7,394.8,completed,card
ORD_0004808,CUST_00244,2023-09-29,Home & Kitchen,3,273.62,820.86,completed,wallet
ORD_0004809,CUST_00921,2023-08-27,Books,2,198.66,397.32,completed,card
ORD_0004810,CUST_01134,2023-11-03,Apparel,5,421.62,2108.1,returned,netbanking
ORD_0004811,CUST_01868,2024-06-22,Beauty,2,136.53,273.06,completed,wallet
ORD_0004812,CUST_00053,2024-04-22,Beauty,5,153.17,765.85,completed,netbanking
ORD_0004813,CUST_01794,2024-02-26,Apparel,2,237.94,475.88,completed,netbanking
ORD_0004814,CUST_00440,2024-05-04,Sports,4,109.56,438.24,completed,wallet
ORD_0004815,CUST_01989,2024-03-02,Electronics,1,251.58,251.58,completed,netbanking
ORD_0004816,CUST_00523,2024-01-08,Home & Kitchen,1,142.77,142.77,completed,card
ORD_0004817,CUST_01529,2024-02-28,Home & Kitchen,1,394.32,394.32,completed,upi
ORD_0004818,CUST_00489,2023-09-10,Home & Kitchen,1,366.02,366.02,cancelled,card
ORD_0004819,CUST_00911,2024-06-11,Sports,2,296.3,592.6,completed,upi
ORD_0004820,CUST_01502,2024-06-22,Home & Kitchen,3,377.08,1131.24,completed,upi
ORD_0004821,CUST_01521,2023-09-23,Beauty,3,497.49,1492.47,completed,upi
ORD_0004822,CUST_01836,2024-03-21,Beauty,1,400.5,400.5,returned,wallet
ORD_0004823,CUST_01413,2024-06-10,Home & Kitchen,4,209.84,839.36,cancelled,wallet
ORD_0004824,CUST_01501,2024-01-24,Books,5,451.64,2258.2,returned,upi
ORD_0004825,CUST_01956,2024-06-23,Electronics,4,455.79,1823.16,returned,netbanking
ORD_0004826,CUST_00385,2023-08-18,Sports,3,327.29,981.87,completed,wallet
ORD_0004827,CUST_01420,2024-06-24,Home & Kitchen,4,68.97,275.88,completed,wallet
ORD_0004828,CUST_00005,2024-01-25,Apparel,4,151.83,607.32,completed,netbanking
ORD_0004829,CUST_00126,2023-08-09,Electronics,3,194.73,584.19,completed,card
ORD_0004830,CUST_00412,2024-04-01,Books,4,344.21,1376.84,completed,upi
ORD_0004831,CUST_00984,2024-05-20,Apparel,1,224.52,224.52,returned,wallet
ORD_0004832,CUST_00211,2024-04-16,Home & Kitchen,4,114.36,457.44,completed,netbanking
ORD_0004833,CUST_00366,2024-04-08,Sports,2,289.03,578.06,returned,netbanking
ORD_0004834,CUST_00432,2024-06-27,Books,5,318.24,1591.2,returned,wallet
ORD_0004835,CUST_00946,2024-01-04,Apparel,2,467.12,934.24,returned,wallet
ORD_0004836,CUST_00071,2023-09-27,Electronics,3,162.88,488.64,completed,upi
ORD_0004837,CUST_01177,2023-11-17,Books,3,260.02,780.06,completed,wallet
ORD_0004838,CUST_00259,2024-06-05,Home & Kitchen,4,36.54,146.16,completed,wallet
ORD_0004839,CUST_01826,2023-12-28,Electronics,2,490.72,981.44,completed,wallet
ORD_0004840,CUST_01271,2024-03-30,Electronics,4,349.91,1399.64,completed,netbanking
ORD_0004841,CUST_00068,2023-08-15,Apparel,4,456.03,1824.12,completed,wallet
ORD_0004842,CUST_00464,2023-10-03,Beauty,2,85.81,171.62,completed,wallet
ORD_0004843,CUST_00787,2024-06-26,Home & Kitchen,4,208.9,835.6,completed,card
ORD_0004844,CUST_00665,2023-07-02,Beauty,2,146.07,292.14,cancelled,card
ORD_0004845,CUST_01417,2024-05-09,Home & Kitchen,5,145.99,729.95,completed,upi
ORD_0004846,CUST_01936,2024-02-05,Books,4,457.6,1830.4,completed,card
ORD_0004847,CUST_00749,2024-04-27,Sports,1,127.47,127.47,completed,netbanking
ORD_0004848,CUST_00928,2024-02-07,Books,2,66.7,133.4,completed,wallet
ORD_0004849,CUST_01756,2024-06-18,Home & Kitchen,3,184.87,554.61,completed,card
ORD_0004850,CUST_00646,2024-03-05,Beauty,1,225.82,225.82,completed,netbanking
ORD_0004851,CUST_01020,2023-11-11,Apparel,3,482.36,1447.08,completed,netbanking
ORD_0004852,CUST_00074,2024-05-19,Home & Kitchen,4,270.48,1081.92,completed,upi
ORD_0004853,CUST_01582,2023-10-04,Sports,3,464.9,1394.7,completed,wallet
ORD_0004854,CUST_01344,2024-05-30,Sports,3,285.04,855.12,completed,wallet
ORD_0004855,CUST_00505,2024-04-26,Books,4,22.22,88.88,completed,netbanking
ORD_0004856,CUST_01363,2023-12-09,Books,1,189.43,189.43,returned,wallet
ORD_0004857,CUST_01423,2024-01-25,Apparel,1,434.33,434.33,completed,netbanking
ORD_0004858,CUST_01205,2023-10-14,Apparel,2,42.78,85.56,completed,upi
ORD_0004859,CUST_00548,2023-11-29,Electronics,3,269.67,809.01,completed,wallet
ORD_0004860,CUST_00867,2024-06-17,Home & Kitchen,2,64.87,129.74,completed,card
ORD_0004861,CUST_00813,2023-09-10,Apparel,4,47.69,190.76,cancelled,wallet
ORD_0004862,CUST_01578,2023-10-23,Apparel,2,84.06,168.12,completed,netbanking
ORD_0004863,CUST_01850,2024-06-08,Beauty,4,29.16,116.64,completed,card
ORD_0004864,CUST_00220,2023-11-23,Apparel,5,348.57,1742.85,completed,wallet
ORD_0004865,CUST_00149,2023-12-27,Sports,1,389.44,389.44,completed,netbanking
ORD_0004866,CUST_00505,2024-05-22,Beauty,3,281.35,844.05,completed,card
ORD_0004867,CUST_01658,2024-02-18,Books,4,262.5,1050.0,completed,upi
ORD_0004868,CUST_00017,2024-06-11,Electronics,1,265.38,265.38,completed,card
ORD_0004869,CUST_00676,2024-05-07,Electronics,5,30.47,152.35,completed,upi
ORD_0004870,CUST_00444,2024-02-22,Electronics,1,176.55,176.55,completed,card
ORD_0004871,CUST_01424,2024-06-21,Beauty,1,176.15,176.15,completed,wallet
ORD_0004872,CUST_01660,2023-12-03,Apparel,2,481.09,962.18,cancelled,card
ORD_0004873,CUST_00842,2024-05-28,Electronics,5,158.69,793.45,returned,card
ORD_0004874,CUST_00330,2024-06-10,Books,3,453.79,1361.37,returned,netbanking
ORD_0004875,CUST_00296,2024-06-20,Beauty,1,83.02,83.02,completed,netbanking
ORD_0004876,CUST_01160,2024-03-21,Apparel,2,204.29,408.58,completed,netbanking
ORD_0004877,CUST_01274,2024-02-24,Home & Kitchen,5,393.87,1969.35,completed,netbanking
ORD_0004878,CUST_01227,2023-09-04,Sports,2,200.5,401.0,completed,upi
ORD_0004879,CUST_00459,2024-03-16,Home & Kitchen,3,375.08,1125.24,completed,netbanking
ORD_0004880,CUST_01015,2023-07-06,Books,4,201.45,805.8,returned,card
ORD_0004881,CUST_00433,2023-07-13,Sports,3,490.18,1470.54,completed,card
ORD_0004882,CUST_00621,2023-09-26,Books,5,289.2,1446.0,completed,card
ORD_0004883,CUST_00815,2024-02-25,Books,3,29.33,87.99,completed,netbanking
ORD_0004884,CUST_00390,2024-06-19,Electronics,2,425.03,850.06,completed,upi
ORD_0004885,CUST_00556,2024-06-18,Books,5,459.54,2297.7,completed,upi
ORD_0004886,CUST_00847,2024-04-09,Sports,2,338.05,676.1,completed,netbanking
ORD_0004887,CUST_01004,2023-09-25,Electronics,3,276.59,829.77,completed,card
ORD_0004888,CUST_01409,2023-09-25,Apparel,5,108.03,540.15,completed,card
ORD_0004889,CUST_01062,2023-10-16,Home & Kitchen,3,142.92,428.76,returned,wallet
ORD_0004890,CUST_01055,2024-06-11,Sports,3,286.64,859.92,completed,upi
ORD_0004891,CUST_00032,2023-12-22,Books,5,197.7,988.5,completed,upi
ORD_0004892,CUST_00759,2024-05-24,Apparel,5,213.24,1066.2,cancelled,wallet
ORD_0004893,CUST_01410,2024-02-04,Sports,2,127.59,255.18,completed,upi
ORD_0004894,CUST_00963,2024-01-16,Electronics,2,453.82,907.64,completed,netbanking
ORD_0004895,CUST_01977,2024-05-05,Beauty,4,419.15,1676.6,completed,card
ORD_0004896,CUST_00330,2024-06-07,Electronics,2,448.06,896.12,completed,wallet
ORD_0004897,CUST_01019,2024-02-07,Sports,1,216.03,216.03,completed,card
ORD_0004898,CUST_00274,2024-06-12,Books,5,150.26,751.3,completed,netbanking
ORD_0004899,CUST_01366,2024-06-14,Beauty,3,56.78,170.34,completed,upi
ORD_0004900,CUST_01273,2024-03-24,Apparel,1,374.05,374.05,cancelled,card
ORD_0004901,CUST_01694,2024-03-11,Beauty,4,420.6,1682.4,completed,wallet
ORD_0004902,CUST_01755,2024-06-25,Books,1,445.32,445.32,completed,netbanking
ORD_0004903,CUST_00964,2024-05-26,Beauty,2,378.06,756.12,cancelled,card
ORD_0004904,CUST_01356,2023-06-19,Apparel,3,10.74,32.22,completed,upi
ORD_0004905,CUST_01519,2024-06-14,Electronics,5,94.96,474.8,completed,wallet
ORD_0004906,CUST_00961,2024-06-16,Home & Kitchen,4,395.06,1580.24,completed,upi
ORD_0004907,CUST_01775,2024-06-26,Home & Kitchen,3,79.8,239.4,completed,upi
ORD_0004908,CUST_01928,2024-06-27,Apparel,2,75.62,151.24,completed,wallet
ORD_0004909,CUST_00977,2024-06-04,Home & Kitchen,2,233.42,466.84,completed,netbanking
ORD_0004910,CUST_00099,2024-05-05,Sports,1,332.59,332.59,completed,netbanking
ORD_0004911,CUST_00383,2024-03-21,Home & Kitchen,1,468.48,468.48,completed,wallet
ORD_0004912,CUST_00072,2023-10-19,Apparel,4,102.9,411.6,completed,wallet
ORD_0004913,CUST_01458,2024-06-22,Sports,5,249.69,1248.45,returned,upi
ORD_0004914,CUST_01662,2023-10-23,Beauty,3,236.43,709.29,completed,upi
ORD_0004915,CUST_00755,2024-06-28,Home & Kitchen,5,397.87,1989.35,completed,wallet
ORD_0004916,CUST_00115,2024-04-18,Beauty,5,353.76,1768.8,returned,upi
ORD_0004917,CUST_01078,2023-11-30,Beauty,2,74.08,148.16,completed,netbanking
ORD_0004918,CUST_00636,2024-01-08,Beauty,1,427.56,427.56,completed,wallet
ORD_0004919,CUST_01213,2024-03-18,Books,4,375.59,1502.36,completed,card
ORD_0004920,CUST_01065,2024-06-10,Books,4,115.46,461.84,completed,card
ORD_0004921,CUST_01789,2023-07-26,Beauty,5,169.52,847.6,completed,netbanking
ORD_0004922,CUST_01609,2024-01-18,Sports,1,66.23,66.23,completed,wallet
ORD_0004923,CUST_00355,2024-01-10,Electronics,3,480.99,1442.97,completed,netbanking
ORD_0004924,CUST_00944,2023-10-23,Books,4,248.82,995.28,completed,upi
ORD_0004925,CUST_01035,2024-06-01,Sports,3,153.1,459.3,cancelled,wallet
ORD_0004926,CUST_01391,2024-05-09,Books,5,52.08,260.4,completed,upi
ORD_0004927,CUST_01660,2024-01-10,Beauty,1,31.55,31.55,completed,card
ORD_0004928,CUST_01616,2024-05-29,Apparel,1,373.74,373.74,completed,wallet
ORD_0004929,CUST_01368,2023-12-30,Apparel,5,38.27,191.35,completed,netbanking
ORD_0004930,CUST_01001,2023-09-30,Home & Kitchen,5,176.69,883.45,returned,card
ORD_0004931,CUST_01158,2024-01-12,Beauty,4,58.09,232.36,completed,card
ORD_0004932,CUST_01360,2024-06-16,Home & Kitchen,1,10.76,10.76,completed,netbanking
ORD_0004933,CUST_01055,2024-06-02,Beauty,2,143.71,287.42,completed,netbanking
ORD_0004934,CUST_01796,2024-06-28,Beauty,4,217.52,870.08,completed,netbanking
ORD_0004935,CUST_01672,2024-06-08,Home & Kitchen,2,428.2,856.4,completed,card
ORD_0004936,CUST_01201,2024-06-24,Electronics,2,374.03,748.06,completed,upi
ORD_0004937,CUST_01771,2024-06-16,Apparel,2,381.84,763.68,completed,wallet
ORD_0004938,CUST_00949,2023-12-15,Books,4,343.11,1372.44,completed,netbanking
ORD_0004939,CUST_01850,2024-05-09,Home & Kitchen,2,200.11,400.22,completed,wallet
ORD_0004940,CUST_00661,2023-09-12,Electronics,2,336.14,672.28,completed,wallet
ORD_0004941,CUST_01228,2023-07-19,Books,3,10.48,31.44,completed,upi
ORD_0004942,CUST_01777,2024-05-24,Books,1,478.22,478.22,completed,card
ORD_0004943,CUST_00986,2023-11-21,Beauty,4,202.58,810.32,cancelled,wallet
ORD_0004944,CUST_01706,2024-06-06,Beauty,3,242.53,727.59,completed,card
ORD_0004945,CUST_01538,2023-08-30,Home & Kitchen,3,386.33,1158.99,completed,upi
ORD_0004946,CUST_01603,2024-06-29,Home & Kitchen,1,116.82,116.82,completed,wallet
ORD_0004947,CUST_01906,2024-04-20,Home & Kitchen,2,442.94,885.88,completed,wallet
ORD_0004948,CUST_01003,2023-12-21,Books,3,367.34,1102.02,cancelled,card
ORD_0004949,CUST_01529,2023-12-06,Beauty,4,96.16,384.64,completed,netbanking
ORD_0004950,CUST_01663,2024-01-05,Beauty,4,141.32,565.28,completed,card
ORD_0004951,CUST_00376,2023-12-27,Beauty,1,137.54,137.54,completed,upi
ORD_0004952,CUST_01345,2024-05-03,Sports,2,62.58,125.16,completed,wallet
ORD_0004953,CUST_00684,2024-06-03,Sports,3,135.27,405.81,returned,card
ORD_0004954,CUST_01195,2023-11-16,Home & Kitchen,1,318.47,318.47,completed,wallet
ORD_0004955,CUST_00446,2023-09-25,Apparel,1,329.44,329.44,completed,card
ORD_0004956,CUST_01624,2024-01-16,Books,3,342.61,1027.83,completed,wallet
ORD_0004957,CUST_01046,2024-03-07,Sports,1,436.83,436.83,completed,upi
ORD_0004958,CUST_01518,2024-06-28,Apparel,3,384.91,1154.73,returned,wallet
ORD_0004959,CUST_01534,2023-10-24,Apparel,5,213.64,1068.2,completed,upi
ORD_0004960,CUST_01568,2024-05-22,Beauty,5,165.27,826.35,completed,wallet
ORD_0004961,CUST_00944,2024-01-30,Home & Kitchen,1,173.96,173.96,completed,card
ORD_0004962,CUST_00972,2023-03-16,Sports,2,349.75,699.5,completed,card
ORD_0004963,CUST_00667,2023-12-04,Books,5,99.7,498.5,completed,upi
ORD_0004964,CUST_01176,2023-10-15,Electronics,2,390.2,780.4,completed,upi
ORD_0004965,CUST_00801,2024-06-25,Home & Kitchen,5,105.56,527.8,completed,upi
ORD_0004966,CUST_00132,2024-05-02,Sports,4,381.33,1525.32,completed,netbanking
ORD_0004967,CUST_01024,2024-04-23,Beauty,1,349.65,349.65,completed,card
ORD_0004968,CUST_01078,2023-10-03,Beauty,2,353.18,706.36,completed,netbanking
ORD_0004969,CUST_01632,2024-05-24,Beauty,1,241.72,241.72,cancelled,netbanking
ORD_0004970,CUST_00689,2024-01-18,Apparel,5,86.68,433.4,completed,netbanking
ORD_0004971,CUST_01809,2024-02-05,Books,5,168.34,841.7,completed,wallet
ORD_0004972,CUST_00400,2023-02-11,Sports,2,386.2,772.4,completed,upi
ORD_0004973,CUST_01246,2023-08-01,Apparel,2,184.83,369.66,completed,wallet
ORD_0004974,CUST_01080,2024-06-13,Beauty,4,60.89,243.56,returned,netbanking
ORD_0004975,CUST_01645,2024-03-19,Apparel,3,247.36,742.08,completed,netbanking
ORD_0004976,CUST_01742,2024-06-29,Beauty,3,212.05,636.15,completed,card
ORD_0004977,CUST_00932,2024-05-19,Electronics,5,130.23,651.15,cancelled,card
ORD_0004978,CUST_01128,2024-06-24,Electronics,3,365.72,1097.16,completed,card
ORD_0004979,CUST_01915,2024-04-24,Beauty,4,164.88,659.52,completed,netbanking
ORD_0004980,CUST_01537,2023-11-22,Beauty,3,276.03,828.09,completed,card
ORD_0004981,CUST_00223,2024-05-17,Sports,5,453.19,2265.95,returned,wallet
ORD_0004982,CUST_00997,2024-06-12,Books,3,134.27,402.81,completed,upi
ORD_0004983,CUST_00915,2024-06-05,Books,5,477.83,2389.15,completed,wallet
ORD_0004984,CUST_01610,2024-06-24,Home & Kitchen,3,200.43,601.29,completed,upi
ORD_0004985,CUST_00480,2024-05-08,Beauty,4,226.91,907.64,completed,upi
ORD_0004986,CUST_00407,2024-04-29,Apparel,5,448.13,2240.65,completed,wallet
ORD_0004987,CUST_01884,2024-05-24,Electronics,5,66.07,330.35,completed,upi
ORD_0004988,CUST_00448,2024-05-14,Beauty,3,111.29,333.87,completed,netbanking
ORD_0004989,CUST_00642,2023-12-25,Electronics,3,482.17,1446.51,completed,card
ORD_0004990,CUST_00655,2024-06-23,Apparel,1,133.71,133.71,completed,card
ORD_0004991,CUST_01279,2024-04-27,Sports,5,219.25,1096.25,completed,netbanking
ORD_0004992,CUST_01945,2024-06-27,Books,4,125.75,503.0,completed,netbanking
ORD_0004993,CUST_01190,2024-02-24,Books,5,282.75,1413.75,completed,wallet
ORD_0004994,CUST_01476,2024-04-24,Apparel,4,223.55,894.2,completed,netbanking
ORD_0004995,CUST_01074,2024-01-25,Sports,3,257.91,773.73,completed,netbanking
ORD_0004996,CUST_01850,2024-04-26,Apparel,3,231.8,695.4,completed,netbanking
ORD_0004997,CUST_01965,2023-10-29,Beauty,3,479.46,1438.38,completed,wallet
ORD_0004998,CUST_00133,2024-03-31,Home & Kitchen,2,423.67,847.34,completed,wallet
ORD_0004999,CUST_00514,2024-04-05,Apparel,4,246.84,987.36,completed,upi
ORD_0005000,CUST_00163,2023-07-06,Sports,2,258.71,517.42,completed,netbanking
ORD_0005001,CUST_00786,2024-06-06,Sports,1,394.86,394.86,completed,wallet
ORD_0005002,CUST_00681,2024-05-10,Beauty,4,300.38,1201.52,completed,upi
ORD_0005003,CUST_00260,2024-04-05,Electronics,2,408.84,817.68,completed,card
ORD_0005004,CUST_01881,2024-04-15,Home & Kitchen,3,298.7,896.1,completed,card
ORD_0005005,CUST_00898,2024-03-21,Home & Kitchen,4,167.81,671.24,completed,netbanking
ORD_0005006,CUST_01494,2024-06-24,Home & Kitchen,1,290.1,290.1,completed,upi
ORD_0005007,CUST_00595,2023-12-09,Beauty,2,431.26,862.52,returned,card
ORD_0005008,CUST_00276,2023-11-21,Electronics,5,124.79,623.95,completed,wallet
ORD_0005009,CUST_00689,2023-09-15,Apparel,2,192.2,384.4,returned,netbanking
ORD_0005010,CUST_01255,2024-03-31,Sports,3,467.01,1401.03,completed,card
ORD_0005011,CUST_01169,2024-05-16,Beauty,2,256.84,513.68,completed,wallet
ORD_0005012,CUST_01877,2023-11-29,Books,5,250.13,1250.65,completed,netbanking
ORD_0005013,CUST_01297,2024-02-02,Sports,5,329.29,1646.45,completed,wallet
ORD_0005014,CUST_00390,2024-06-27,Sports,4,131.29,525.16,cancelled,wallet
ORD_0005015,CUST_00450,2024-03-08,Books,5,365.11,1825.55,returned,wallet
ORD_0005016,CUST_00056,2024-05-19,Books,4,332.09,1328.36,completed,netbanking
ORD_0005017,CUST_01905,2024-01-17,Electronics,1,397.56,397.56,completed,netbanking
ORD_0005018,CUST_00569,2024-01-07,Apparel,1,227.4,227.4,completed,upi
ORD_0005019,CUST_01936,2024-03-18,Electronics,1,346.26,346.26,cancelled,upi
ORD_0005020,CUST_01456,2023-09-10,Apparel,2,208.32,416.64,completed,upi
ORD_0005021,CUST_00708,2023-12-01,Home & Kitchen,4,126.41,505.64,completed,card
ORD_0005022,CUST_01512,2024-04-09,Electronics,4,254.93,1019.72,completed,netbanking
